patient_id,failed_login_rate,request_rate,total_records_accessed,unique_endpoints,endpoint_discovery_count,suspicious_download_count,data_export_count,privilege_escalation_count,device_change_count,night_activity_count,error_rate,anomalous_event_count,unique_sessions,unique_devices,average_response_time_ms,behavior_class,is_anomalous
TRAIN_P0866,0.0046,0.0217,104,6,0,1,0,0,0,36,0.0086,0,5,1,451.86,NORMAL,0
TRAIN_P2600,0.0428,0.0954,398,15,9,0,0,0,0,39,0.0903,8,7,2,322.19,RECONNAISSANCE,1
TRAIN_P2712,0.1255,0.0649,250,13,6,0,0,0,1,29,0.1067,11,7,1,442.8,RECONNAISSANCE,1
TRAIN_P3205,0.0723,0.1389,2368,11,1,16,5,0,2,62,0.0484,32,10,4,848.23,DATA_EXFILTRATION,1
TRAIN_P2856,0.0933,0.095,2562,17,2,1,0,0,2,52,0.0307,15,5,2,406.98,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P2258,0.6044,0.0746,271,11,0,0,0,0,0,34,0.3297,6,5,1,504.41,BRUTE_FORCE,1
TRAIN_P1691,0.0531,0.0175,136,10,0,0,0,0,0,19,0.0078,0,6,1,367.9,NORMAL,0
TRAIN_P3201,0.0613,0.1142,3390,15,0,14,8,0,2,63,0.0339,41,9,5,508.16,DATA_EXFILTRATION,1
TRAIN_P3259,0.057,0.1414,3178,15,3,15,5,0,3,73,0.0202,47,10,3,806.17,DATA_EXFILTRATION,1
TRAIN_P1248,0.0565,0.0188,117,7,0,0,0,0,0,30,0.0091,0,5,1,336.52,NORMAL,0
TRAIN_P1986,0.0501,0.0228,129,9,0,0,0,0,0,22,0.0138,0,4,1,396.77,NORMAL,0
TRAIN_P0295,0.0584,0.0185,149,10,0,0,0,0,0,16,0.0097,0,4,1,335.96,NORMAL,0
TRAIN_P1548,0.099,0.0225,136,5,0,0,0,0,0,18,0.0197,0,4,1,487.38,NORMAL,0
TRAIN_P2013,0.0664,0.0151,183,11,1,0,0,0,0,23,0.0147,0,3,2,286.06,NORMAL,0
TRAIN_P0589,0.0805,0.0155,99,9,0,0,0,0,0,24,0.0124,1,4,1,487.93,NORMAL,0
TRAIN_P1742,0.0045,0.0269,118,9,0,0,0,0,0,6,0.0092,0,4,1,410.13,NORMAL,0
TRAIN_P1282,0.0203,0.0226,143,9,0,0,0,0,0,35,0.0151,0,6,1,412.22,NORMAL,0
TRAIN_P3216,0.063,0.0708,2691,13,1,16,3,0,2,77,0.0251,27,4,3,651.29,DATA_EXFILTRATION,1
TRAIN_P2324,0.4805,0.0697,215,9,1,0,0,0,0,25,0.4071,18,3,1,482.52,BRUTE_FORCE,1
TRAIN_P1951,0.0303,0.0253,186,10,0,0,0,0,0,17,0.0176,0,5,1,482.14,NORMAL,0
TRAIN_P3496,0.0869,0.0722,2018,13,3,2,1,5,2,41,0.0854,21,10,3,444.8,PRIVILEGE_ABUSE,1
TRAIN_P3099,0.0749,0.1514,2790,17,2,17,6,0,2,62,0.0425,38,8,3,643.62,DATA_EXFILTRATION,1
TRAIN_P2616,0.1028,0.0712,344,17,11,0,0,0,0,57,0.0952,9,7,2,589.41,RECONNAISSANCE,1
TRAIN_P2058,0.0661,0.0127,161,10,0,0,0,0,0,33,0.0164,0,3,1,509.55,NORMAL,0
TRAIN_P2933,0.0355,0.1057,1859,14,1,0,1,0,3,56,0.0327,23,3,3,822.46,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P1418,0.0414,0.0215,139,11,0,0,0,0,0,5,0.0214,0,5,1,330.64,NORMAL,0
TRAIN_P0426,0.0538,0.0169,147,10,0,0,0,0,0,18,0.0123,0,4,1,441.32,NORMAL,0
TRAIN_P1055,0.0284,0.0307,109,7,0,0,1,0,0,20,0.0124,0,3,1,213.03,NORMAL,0
TRAIN_P2996,0.0732,0.0869,2124,17,4,2,0,0,0,57,0.0381,23,5,3,505.46,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P0557,0.0013,0.0193,55,9,0,0,1,0,0,35,0.0103,0,3,1,479.79,NORMAL,0
TRAIN_P3190,0.081,0.1017,3303,13,1,11,5,0,4,66,0.0476,31,6,3,551.51,DATA_EXFILTRATION,1
TRAIN_P3187,0.0574,0.1274,2808,13,2,15,6,0,2,76,0.0755,29,6,2,507.5,DATA_EXFILTRATION,1
TRAIN_P3011,0.0953,0.0684,2521,15,1,1,1,0,1,67,0.0379,26,3,2,402.54,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P1194,0.0201,0.0302,198,5,0,0,0,0,0,22,0.0117,0,4,1,500.91,NORMAL,0
TRAIN_P1717,0.0313,0.0322,122,11,0,0,0,0,0,21,0.0129,0,3,1,251.85,NORMAL,0
TRAIN_P2452,0.1062,0.0463,361,12,9,0,1,0,1,39,0.1366,5,7,3,514.58,RECONNAISSANCE,1
TRAIN_P3246,0.0697,0.123,3792,13,0,12,7,0,1,66,0.0368,16,4,2,598.11,DATA_EXFILTRATION,1
TRAIN_P2924,0.0942,0.0731,2950,15,2,0,1,0,1,46,0.0522,11,6,1,479.11,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P1286,0.0462,0.0207,104,11,1,0,0,0,0,23,0.0178,0,6,1,355.0,NORMAL,0
TRAIN_P2249,0.3902,0.0729,207,10,2,0,0,0,0,64,0.3211,3,4,1,344.97,BRUTE_FORCE,1
TRAIN_P2274,0.5538,0.0833,196,9,0,0,0,0,1,32,0.3866,16,5,1,355.02,BRUTE_FORCE,1
TRAIN_P2883,0.0817,0.0637,2772,11,3,1,1,0,1,46,0.0099,15,13,2,405.99,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P1890,0.038,0.0306,88,7,1,0,0,0,0,27,0.0156,0,3,1,454.36,NORMAL,0
TRAIN_P1592,0.0677,0.0178,195,8,0,0,0,0,0,32,0.0151,0,4,1,296.17,NORMAL,0
TRAIN_P3600,0.1675,0.09,1369,15,2,1,1,5,0,35,0.0153,22,8,3,461.09,PRIVILEGE_ABUSE,1
TRAIN_P2631,0.0794,0.0909,335,15,7,0,0,0,1,65,0.1399,7,8,2,543.33,RECONNAISSANCE,1
TRAIN_P2907,0.0327,0.0546,1959,9,2,0,1,0,3,73,0.0236,12,8,2,571.11,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P1138,0.0688,0.0159,94,8,0,0,0,0,0,24,0.0162,0,3,1,333.32,NORMAL,0
TRAIN_P2303,0.4448,0.0587,230,7,0,0,0,0,1,35,0.2612,3,5,1,333.25,BRUTE_FORCE,1
TRAIN_P3384,0.1221,0.0879,1109,16,6,0,0,5,3,52,0.1114,17,10,4,541.27,PRIVILEGE_ABUSE,1
TRAIN_P3402,0.0681,0.0939,1895,13,3,0,1,5,5,59,0.1381,24,10,3,487.7,PRIVILEGE_ABUSE,1
TRAIN_P1712,0.051,0.0139,138,8,0,0,0,0,0,38,0.0098,1,5,1,391.79,NORMAL,0
TRAIN_P3369,0.1062,0.089,1344,16,3,2,2,6,3,49,0.0482,24,9,2,313.69,PRIVILEGE_ABUSE,1
TRAIN_P0454,0.0635,0.0207,57,8,0,0,0,0,0,33,0.0222,0,2,1,400.8,NORMAL,0
TRAIN_P0914,0.0575,0.023,166,4,0,0,0,0,0,30,0.0224,0,4,1,350.11,NORMAL,0
TRAIN_P2430,0.5578,0.0916,190,7,0,0,0,0,0,21,0.2585,13,2,1,429.93,BRUTE_FORCE,1
TRAIN_P1200,0.0548,0.0195,227,8,0,0,0,0,0,20,0.0099,0,5,1,314.52,NORMAL,0
TRAIN_P1275,0.0256,0.0265,168,10,0,0,0,0,0,39,0.013,1,4,1,326.16,NORMAL,0
TRAIN_P0038,0.0238,0.0155,142,8,0,0,0,0,0,26,0.0196,0,3,1,498.4,NORMAL,0
TRAIN_P0975,0.0358,0.0174,119,7,0,0,0,0,0,22,0.0129,0,3,1,393.42,NORMAL,0
TRAIN_P0984,0.0328,0.0247,176,9,0,0,0,0,0,43,0.0174,0,4,1,429.31,NORMAL,0
TRAIN_P2412,0.4253,0.0742,165,11,0,0,0,0,1,47,0.2535,10,3,1,368.39,BRUTE_FORCE,1
TRAIN_P1419,0.0563,0.0213,166,7,0,0,0,0,0,20,0.0196,0,5,1,309.67,NORMAL,0
TRAIN_P1561,0.0136,0.0243,173,10,0,0,0,0,0,11,0.0185,0,3,1,485.4,NORMAL,0
TRAIN_P0040,0.0308,0.0169,134,8,0,0,0,0,0,5,0.0184,1,3,2,307.39,NORMAL,0
TRAIN_P1487,0.0406,0.0208,134,8,0,0,0,0,0,37,0.0129,0,3,1,325.53,NORMAL,0
TRAIN_P2299,0.4711,0.0791,121,9,0,0,0,0,0,32,0.3323,13,4,1,409.1,BRUTE_FORCE,1
TRAIN_P0170,0.0528,0.0188,139,6,1,0,0,0,0,16,0.0142,1,2,1,394.78,NORMAL,0
TRAIN_P1356,0.0374,0.0204,49,9,0,0,0,0,0,14,0.0098,0,4,2,294.29,NORMAL,0
TRAIN_P3559,0.1868,0.0907,2052,10,5,2,0,7,1,60,0.0854,18,10,2,543.22,PRIVILEGE_ABUSE,1
TRAIN_P3248,0.0663,0.1026,2931,13,1,11,4,0,3,74,0.0355,37,8,2,658.89,DATA_EXFILTRATION,1
TRAIN_P2368,0.6074,0.0687,183,10,0,0,0,0,2,33,0.3221,15,6,1,385.93,BRUTE_FORCE,1
TRAIN_P2379,0.5425,0.0911,148,10,0,0,0,0,0,50,0.4331,18,7,1,492.97,BRUTE_FORCE,1
TRAIN_P1641,0.0652,0.023,105,8,0,0,0,0,0,22,0.0178,0,1,1,365.49,NORMAL,0
TRAIN_P1291,0.0314,0.0226,151,6,0,0,0,0,0,26,0.0152,2,4,1,421.65,NORMAL,0
TRAIN_P1381,0.0799,0.0166,85,7,0,0,0,0,0,17,0.025,0,4,1,485.0,NORMAL,0
TRAIN_P1934,0.0,0.0232,168,7,2,0,0,0,0,15,0.0229,0,3,1,392.29,NORMAL,0
TRAIN_P0580,0.0025,0.0259,192,9,1,0,0,0,0,31,0.0104,0,2,1,180.0,NORMAL,0
TRAIN_P2031,0.0428,0.0152,156,7,0,0,0,0,0,31,0.008,0,2,2,335.34,NORMAL,0
TRAIN_P0893,0.0452,0.0219,100,8,1,0,0,0,0,15,0.0153,0,3,1,378.13,NORMAL,0
TRAIN_P0781,0.0257,0.029,211,9,0,0,0,0,0,26,0.0137,1,3,1,289.6,NORMAL,0
TRAIN_P0160,0.0395,0.0112,122,8,0,0,0,0,0,25,0.015,0,5,1,297.37,NORMAL,0
TRAIN_P0003,0.017,0.0219,125,8,0,0,0,0,0,31,0.0089,0,7,1,475.49,NORMAL,0
TRAIN_P0850,0.0725,0.0132,217,8,0,0,0,0,0,16,0.014,0,6,1,185.29,NORMAL,0
TRAIN_P2165,0.5043,0.0509,185,10,0,0,0,0,1,49,0.3402,14,3,1,295.93,BRUTE_FORCE,1
TRAIN_P1597,0.0427,0.0276,149,9,0,0,0,0,0,19,0.0094,0,1,1,377.49,NORMAL,0
TRAIN_P1777,0.053,0.0265,217,11,1,0,0,0,0,22,0.0147,0,4,1,387.4,NORMAL,0
TRAIN_P1914,0.0172,0.0158,110,8,0,0,0,0,0,21,0.0103,0,3,1,434.96,NORMAL,0
TRAIN_P1044,0.0493,0.0263,136,8,1,0,0,0,0,17,0.02,0,3,1,377.86,NORMAL,0
TRAIN_P1545,0.0528,0.0195,241,9,0,0,0,0,0,18,0.0141,0,4,1,203.53,NORMAL,0
TRAIN_P3160,0.0971,0.1062,3156,14,2,8,5,0,3,65,0.0379,41,8,3,577.57,DATA_EXFILTRATION,1
TRAIN_P0054,0.0328,0.0258,106,9,0,0,0,0,0,27,0.0087,0,2,1,314.7,NORMAL,0
TRAIN_P3467,0.1512,0.0707,2157,14,3,2,2,7,3,48,0.0717,22,6,3,680.49,PRIVILEGE_ABUSE,1
TRAIN_P1912,0.0414,0.0215,136,7,0,0,0,0,0,30,0.018,0,4,1,349.16,NORMAL,0
TRAIN_P2423,0.4928,0.0648,221,11,0,0,0,0,0,45,0.2907,12,5,1,402.06,BRUTE_FORCE,1
TRAIN_P0825,0.0467,0.0225,169,10,1,0,0,0,0,18,0.0091,0,3,1,407.09,NORMAL,0
TRAIN_P3218,0.081,0.1305,2637,17,3,9,6,1,3,72,0.0386,37,6,3,694.54,DATA_EXFILTRATION,1
TRAIN_P1390,0.0546,0.0191,158,8,0,1,0,0,0,8,0.0194,0,3,1,322.39,NORMAL,0
TRAIN_P2949,0.0589,0.0592,2089,10,3,0,1,0,2,54,0.0541,33,7,1,758.68,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P2255,0.4803,0.074,183,9,0,0,0,0,0,59,0.3913,14,3,2,449.88,BRUTE_FORCE,1
TRAIN_P1608,0.0161,0.0207,139,7,0,0,0,0,0,20,0.0031,0,4,1,355.29,NORMAL,0
TRAIN_P1595,0.0235,0.0164,141,8,2,0,0,0,0,28,0.0157,0,4,1,272.93,NORMAL,0
TRAIN_P0772,0.0177,0.0198,188,7,0,0,0,0,0,26,0.0198,0,4,2,289.17,NORMAL,0
TRAIN_P1869,0.0388,0.0202,160,9,0,0,0,0,0,28,0.0117,0,5,1,400.27,NORMAL,0
TRAIN_P1086,0.0114,0.0241,212,9,0,0,0,0,1,26,0.0141,0,3,1,454.72,NORMAL,0
TRAIN_P2459,0.1083,0.0576,257,16,7,0,0,0,0,29,0.1051,10,4,1,656.3,RECONNAISSANCE,1
TRAIN_P1326,0.0217,0.0197,166,8,0,0,0,0,0,25,0.0205,0,4,1,437.27,NORMAL,0
TRAIN_P1464,0.0366,0.018,153,7,0,0,0,0,1,15,0.011,0,6,1,524.5,NORMAL,0
TRAIN_P0807,0.0,0.0213,172,9,0,0,0,0,0,17,0.0156,0,4,1,280.6,NORMAL,0
TRAIN_P2213,0.6452,0.0681,153,8,1,0,0,0,0,36,0.34,11,2,1,279.95,BRUTE_FORCE,1
TRAIN_P2235,0.5473,0.0795,106,9,0,0,0,0,0,30,0.3229,12,6,3,300.95,BRUTE_FORCE,1
TRAIN_P2109,0.0094,0.0187,112,7,0,0,0,0,0,28,0.0097,0,4,1,367.44,NORMAL,0
TRAIN_P2565,0.1193,0.0477,256,16,7,0,0,0,2,38,0.1009,4,8,1,728.77,RECONNAISSANCE,1
TRAIN_P3536,0.0705,0.0692,1874,12,3,2,2,6,5,37,0.1308,17,8,4,444.21,PRIVILEGE_ABUSE,1
TRAIN_P0964,0.0261,0.0192,221,8,0,0,0,0,0,23,0.0184,0,2,1,319.98,NORMAL,0
TRAIN_P0399,0.0591,0.0316,149,9,0,0,0,0,1,10,0.0115,0,4,1,283.26,NORMAL,0
TRAIN_P3372,0.1236,0.066,1248,13,4,1,2,7,4,44,0.1075,14,9,3,543.3,PRIVILEGE_ABUSE,1
TRAIN_P0705,0.0346,0.0203,156,8,0,0,0,0,0,22,0.0176,0,2,1,472.13,NORMAL,0
TRAIN_P0432,0.0523,0.0087,123,7,0,0,0,0,0,21,0.0177,0,5,1,320.07,NORMAL,0
TRAIN_P0293,0.0262,0.0102,154,12,1,0,0,0,0,27,0.0149,0,4,2,249.95,NORMAL,0
TRAIN_P3398,0.1133,0.0726,1292,16,3,1,1,8,4,58,0.0904,32,6,2,399.27,PRIVILEGE_ABUSE,1
TRAIN_P0146,0.0678,0.0187,161,9,1,0,0,0,0,35,0.0067,0,2,1,498.56,NORMAL,0
TRAIN_P2034,0.0469,0.0261,137,9,0,0,0,0,0,18,0.0105,0,1,2,367.25,NORMAL,0
TRAIN_P2535,0.1086,0.034,416,20,10,0,0,0,0,66,0.0578,13,9,2,334.73,RECONNAISSANCE,1
TRAIN_P1166,0.057,0.0184,204,10,0,0,0,0,0,22,0.0105,0,5,1,410.83,NORMAL,0
TRAIN_P2051,0.0532,0.0175,132,8,0,0,0,0,0,28,0.0073,0,5,1,199.97,NORMAL,0
TRAIN_P2789,0.0862,0.0449,2206,13,4,0,1,0,2,46,0.0227,21,5,2,599.45,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P0340,0.0,0.0184,187,9,0,0,0,0,0,24,0.0071,0,4,1,272.47,NORMAL,0
TRAIN_P2178,0.4972,0.0603,210,9,1,0,0,0,0,45,0.2347,12,5,1,415.35,BRUTE_FORCE,1
TRAIN_P0266,0.0854,0.018,169,9,0,0,0,0,0,28,0.0023,0,4,1,417.81,NORMAL,0
TRAIN_P2805,0.0644,0.0663,1585,12,2,1,0,0,2,64,0.039,17,7,1,666.45,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P1772,0.0183,0.0291,171,11,0,0,0,0,0,25,0.0146,0,4,1,226.29,NORMAL,0
TRAIN_P0272,0.0464,0.0207,136,7,0,0,0,0,0,16,0.0239,0,3,1,374.87,NORMAL,0
TRAIN_P0697,0.0371,0.0217,110,8,0,0,0,0,0,27,0.0178,0,1,1,430.96,NORMAL,0
TRAIN_P3566,0.0955,0.0626,2505,9,5,2,1,6,5,46,0.0918,22,8,3,425.64,PRIVILEGE_ABUSE,1
TRAIN_P0245,0.0469,0.0196,80,9,0,0,0,0,0,19,0.0153,0,4,1,417.6,NORMAL,0
TRAIN_P3377,0.1666,0.0616,1828,16,4,0,1,7,3,57,0.0863,13,10,3,321.99,PRIVILEGE_ABUSE,1
TRAIN_P0477,0.0171,0.0204,159,7,1,0,0,0,0,15,0.0167,0,3,1,230.24,NORMAL,0
TRAIN_P2033,0.0452,0.0129,140,9,0,0,0,0,0,23,0.0032,0,4,1,495.46,NORMAL,0
TRAIN_P3057,0.0467,0.0719,2311,11,4,1,1,0,0,46,0.0529,22,4,3,619.52,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P2684,0.1074,0.0662,318,12,7,0,0,0,1,53,0.1248,16,5,2,563.16,RECONNAISSANCE,1
TRAIN_P0814,0.0497,0.021,180,7,2,0,0,0,0,28,0.011,0,2,1,480.06,NORMAL,0
TRAIN_P1915,0.0192,0.0215,142,9,0,0,0,0,0,12,0.021,0,4,1,299.54,NORMAL,0
TRAIN_P3037,0.0568,0.0788,2887,13,3,1,0,0,0,73,0.056,24,4,3,816.02,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P3542,0.1715,0.0782,1748,15,3,0,1,7,3,81,0.0657,18,10,3,356.86,PRIVILEGE_ABUSE,1
TRAIN_P1805,0.0189,0.0097,222,7,0,0,0,0,0,39,0.0073,0,5,1,287.97,NORMAL,0
TRAIN_P2607,0.0843,0.0531,293,16,11,1,0,0,2,32,0.0642,4,5,2,441.68,RECONNAISSANCE,1
TRAIN_P0251,0.058,0.0284,214,10,0,0,0,0,0,30,0.0098,0,5,1,435.62,NORMAL,0
TRAIN_P0546,0.0304,0.0198,142,11,0,0,0,0,0,25,0.0269,0,4,1,460.18,NORMAL,0
TRAIN_P0739,0.0687,0.0107,122,8,0,0,0,0,0,7,0.0152,0,5,1,389.73,NORMAL,0
TRAIN_P0311,0.0415,0.0206,99,9,0,0,0,0,0,8,0.0168,0,4,1,336.14,NORMAL,0
TRAIN_P1132,0.0236,0.0207,215,10,0,0,0,0,0,17,0.0134,1,4,1,448.69,NORMAL,0
TRAIN_P1450,0.0,0.0219,142,6,1,0,0,0,1,11,0.0199,0,3,1,376.89,NORMAL,0
TRAIN_P3487,0.1253,0.1003,1658,15,2,1,2,8,3,57,0.1076,19,5,4,628.6,PRIVILEGE_ABUSE,1
TRAIN_P0016,0.0223,0.0208,152,7,1,0,0,0,0,13,0.0103,0,4,2,400.58,NORMAL,0
TRAIN_P3156,0.108,0.1118,2889,18,2,21,3,0,2,59,0.034,25,8,3,643.99,DATA_EXFILTRATION,1
TRAIN_P2530,0.073,0.0743,270,18,8,0,0,0,1,48,0.0975,9,6,3,418.82,RECONNAISSANCE,1
TRAIN_P3528,0.0756,0.0533,1785,15,4,0,0,5,5,39,0.0845,18,5,2,630.14,PRIVILEGE_ABUSE,1
TRAIN_P0364,0.0505,0.0139,69,4,0,0,0,0,0,30,0.0231,0,3,1,270.05,NORMAL,0
TRAIN_P0183,0.0096,0.0182,185,9,0,0,0,0,0,30,0.0171,0,4,1,490.94,NORMAL,0
TRAIN_P1195,0.0522,0.0183,86,6,0,0,0,0,0,14,0.0094,0,4,1,347.39,NORMAL,0
TRAIN_P2230,0.5748,0.0476,193,7,0,1,0,0,0,30,0.258,12,3,1,372.24,BRUTE_FORCE,1
TRAIN_P1122,0.0427,0.0155,139,8,0,0,0,0,0,21,0.011,0,3,1,246.96,NORMAL,0
TRAIN_P1183,0.0344,0.0187,197,10,0,1,0,0,0,16,0.0041,0,3,1,386.13,NORMAL,0
TRAIN_P2643,0.058,0.0534,281,16,10,0,0,0,0,43,0.1515,10,6,2,556.36,RECONNAISSANCE,1
TRAIN_P0615,0.0382,0.0166,147,6,0,0,0,0,0,12,0.0194,0,4,1,464.8,NORMAL,0
TRAIN_P1467,0.0513,0.0214,159,9,0,0,0,0,0,15,0.0171,0,6,1,316.54,NORMAL,0
TRAIN_P0402,0.0253,0.0117,136,7,0,0,0,0,0,24,0.0109,0,4,1,387.83,NORMAL,0
TRAIN_P0935,0.0503,0.0174,182,8,0,0,0,0,0,30,0.0214,0,3,1,422.29,NORMAL,0
TRAIN_P2381,0.4317,0.0784,227,9,0,0,0,0,1,39,0.3282,18,5,1,450.17,BRUTE_FORCE,1
TRAIN_P2580,0.0182,0.071,378,19,9,0,0,0,0,24,0.0927,11,7,1,627.72,RECONNAISSANCE,1
TRAIN_P0727,0.0241,0.0254,159,9,0,0,0,0,0,29,0.0141,0,3,1,334.12,NORMAL,0
TRAIN_P0827,0.0511,0.017,185,9,0,0,0,0,0,21,0.0095,0,5,1,524.84,NORMAL,0
TRAIN_P1522,0.0478,0.0155,166,11,1,0,0,0,0,32,0.0131,0,7,1,458.55,NORMAL,0
TRAIN_P0137,0.0414,0.0258,112,9,0,0,0,0,0,26,0.02,0,1,1,324.97,NORMAL,0
TRAIN_P0629,0.0445,0.0203,118,8,0,0,0,0,0,28,0.0054,0,5,2,454.05,NORMAL,0
TRAIN_P0335,0.028,0.0152,147,9,0,0,0,0,0,34,0.0199,0,4,1,331.21,NORMAL,0
TRAIN_P0391,0.0809,0.0215,112,7,1,0,0,0,0,25,0.0133,0,1,1,434.66,NORMAL,0
TRAIN_P2766,0.0338,0.0633,2400,15,1,0,0,0,2,69,0.0387,10,4,2,699.43,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P1818,0.0284,0.0195,119,9,1,0,0,0,0,27,0.0118,0,3,1,447.14,NORMAL,0
TRAIN_P3234,0.0655,0.0651,2951,16,2,13,6,0,2,56,0.0138,43,4,3,974.69,DATA_EXFILTRATION,1
TRAIN_P0711,0.0521,0.0203,172,7,0,0,0,0,0,26,0.0164,0,3,1,469.41,NORMAL,0
TRAIN_P1040,0.0446,0.0166,100,8,0,0,0,0,0,31,0.0193,0,4,1,454.27,NORMAL,0
TRAIN_P2359,0.459,0.0733,215,9,2,0,0,0,0,51,0.2178,18,4,1,491.75,BRUTE_FORCE,1
TRAIN_P3108,0.0572,0.128,3329,16,1,9,6,0,3,80,0.046,45,8,4,834.7,DATA_EXFILTRATION,1
TRAIN_P1562,0.0712,0.0242,128,8,1,0,0,0,0,12,0.0158,0,5,1,356.29,NORMAL,0
TRAIN_P3306,0.0796,0.1194,2557,14,0,17,8,0,2,52,0.0308,42,7,5,862.16,DATA_EXFILTRATION,1
TRAIN_P3016,0.0708,0.0834,2129,13,3,0,1,0,0,44,0.0567,25,7,2,738.67,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P1113,0.0333,0.0165,103,8,0,0,0,0,0,22,0.0138,0,4,1,413.91,NORMAL,0
TRAIN_P1224,0.0431,0.0158,204,5,0,0,0,0,0,30,0.0152,0,2,2,402.18,NORMAL,0
TRAIN_P2403,0.5548,0.0704,127,11,0,1,0,0,0,43,0.2943,15,6,1,240.15,BRUTE_FORCE,1
TRAIN_P1509,0.0345,0.0171,95,8,0,0,0,0,0,20,0.0112,0,5,1,347.27,NORMAL,0
TRAIN_P1751,0.0756,0.0134,139,7,0,0,0,0,0,19,0.0192,0,2,1,489.79,NORMAL,0
TRAIN_P3310,0.0468,0.1279,2669,13,2,12,5,0,4,43,0.0284,30,8,4,496.72,DATA_EXFILTRATION,1
TRAIN_P0339,0.0281,0.0245,217,8,0,1,0,0,0,31,0.016,0,4,1,504.55,NORMAL,0
TRAIN_P0216,0.0469,0.0215,123,8,0,0,0,0,0,11,0.0127,0,2,1,296.64,NORMAL,0
TRAIN_P1342,0.0366,0.0256,191,10,0,0,0,0,0,12,0.0177,0,4,1,357.01,NORMAL,0
TRAIN_P3169,0.0775,0.1472,3110,14,1,16,8,0,2,72,0.0553,27,9,3,849.71,DATA_EXFILTRATION,1
TRAIN_P3366,0.1785,0.0588,1347,15,1,3,0,6,3,55,0.0559,23,6,2,505.14,PRIVILEGE_ABUSE,1
TRAIN_P2331,0.4405,0.0895,114,10,1,0,0,0,0,51,0.3079,16,4,1,404.16,BRUTE_FORCE,1
TRAIN_P2239,0.6114,0.055,194,12,0,0,0,0,2,42,0.2651,8,6,1,389.31,BRUTE_FORCE,1
TRAIN_P2884,0.0475,0.0577,3405,13,4,0,1,0,2,61,0.0216,14,7,2,624.7,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P0102,0.0406,0.02,193,9,0,0,0,0,0,36,0.0178,0,1,1,385.12,NORMAL,0
TRAIN_P2583,0.1204,0.0711,194,20,5,0,0,0,1,26,0.1035,10,8,2,624.81,RECONNAISSANCE,1
TRAIN_P0172,0.008,0.0223,230,6,0,0,0,0,0,28,0.0151,0,3,1,280.53,NORMAL,0
TRAIN_P0108,0.0536,0.0176,236,8,0,0,0,0,0,25,0.0112,0,4,1,517.77,NORMAL,0
TRAIN_P2528,0.1,0.0467,297,17,4,0,0,0,1,37,0.0456,9,7,2,366.45,RECONNAISSANCE,1
TRAIN_P3583,0.0566,0.0956,1079,15,2,0,1,7,4,51,0.0737,27,11,3,434.79,PRIVILEGE_ABUSE,1
TRAIN_P2645,0.0917,0.0957,297,11,8,0,0,0,0,80,0.1189,12,7,1,466.8,RECONNAISSANCE,1
TRAIN_P2406,0.4985,0.08,192,10,1,0,0,0,0,51,0.2755,8,2,2,585.95,BRUTE_FORCE,1
TRAIN_P2288,0.559,0.0522,139,9,0,0,0,0,0,44,0.2421,6,4,1,475.0,BRUTE_FORCE,1
TRAIN_P2447,0.7165,0.0875,219,9,0,0,0,0,2,44,0.369,13,5,2,511.55,BRUTE_FORCE,1
TRAIN_P2413,0.6324,0.0463,191,11,0,1,0,0,0,29,0.3545,9,3,3,401.68,BRUTE_FORCE,1
TRAIN_P2852,0.0618,0.049,2521,15,2,1,1,0,2,46,0.0576,23,4,2,666.5,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P2824,0.0584,0.0814,2770,13,2,1,0,0,3,55,0.0515,13,6,2,537.82,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P3083,0.0475,0.0903,2436,13,1,1,1,0,2,64,0.0324,15,8,2,565.52,SUSPICIOUS_DATA_ACCESS,1
TRAIN_P1041,0.0557,0.0158,75,8,0,0,0,0,0,14,0.0186,0,4,1,322.05,NORMAL,0
TRAIN_P2121,0.0459,0.0293,145,9,1,0,0,0,0,18,0.017,0,6,2,380.33,NORMAL,0
TRAIN_P1525,0.0346,0.015,217,11,0,0,0,0,0,27,0.0168,2,3,1,245.54,NORMAL,0
TRAIN_P3465,0.1309,0.0692,1282,14,2,3,0,4,3,40,0.1123,23,5,2,481.02,PRIVILEGE_ABUSE,1
TRAIN_P0482,0.0104,0.0181,82,9,1,0,0,0,0,14,0.0061,0,5,2,367.68,NORMAL,0
TRAIN_P2562,0.061,0.0442,334,18,7,0,0,0,0,62,0.1219,10,5,1,373.83,RECONNAISSANCE,1
